Job Name,Company,Salary,Link
Operation Manager,Syntropy (10+ Staff),"$3,700 - $5,866 / month",https://www.dejob.top/jobDetail?id=579
ASO Manager,Bitget Wallet (100+ Staff),"$2,000 - $3,000 / month",https://www.dejob.top/jobDetail?id=578
Community Operation,Bitget Wallet (100+ Staff),"$2,000 - $3,000 / month",https://www.dejob.top/jobDetail?id=577
Test Engineer, ( Staff),"$4,000 - $6,000 / month",https://www.dejob.top/jobDetail?id=575
Investment Researcher,OP Crypto (10+ Staff),"$1,000 - $1,500 / month",https://www.dejob.top/jobDetail?id=572
Software Engineer,OP Crypto (10+ Staff),"$10,000 - $12,000 / month",https://www.dejob.top/jobDetail?id=571
Partnerships Manager,搜狐畅游 (100+ Staff),"$3,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=570
Business Development,搜狐畅游 (100+ Staff),"$3,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=569
Brand Designer,Worldcoin (10+ Staff),"$9,600 - $11,250 / month",https://www.dejob.top/jobDetail?id=568
Fullstack Engineer,Worldcoin (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=567
Ambassador,Walken (5+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=566
Finance Manager,everVision (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=562
Backend Engineer,everVision (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=561
Business Development,everVision (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=560
Product Manager,Binance (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=559
QA/QC Engineer,Binance (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=558
Frontend Engineer,Binance (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=557
Ambassador,TON  (10+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=556
Business Development,Airstack (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=555
Backend Engineer,Airstack (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=554
Test Engineer,Airstack (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=553
Content Writer,Nym (30+ Staff),"$7,000 - $10,000 / month",https://www.dejob.top/jobDetail?id=552
Marketing Manager,Sui (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=550
Researcher,LXDAO (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=549
Data Analyst,Trusta Labs (10+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=548
Content Writer,Nym (30+ Staff),"$7,000 - $100,000 / month",https://www.dejob.top/jobDetail?id=547
Content Writer,beepcrypto (10+ Staff),"$1,200 - $2,000 / month",https://www.dejob.top/jobDetail?id=546
Ambassador,Myria (5+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=545
System Architect,Relation Labs (30+ Staff),"$5,000 - $7,000 / month",https://www.dejob.top/jobDetail?id=544
Marketing Manager,Spruce  (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=543
Backend Engineer,Spruce  (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=542
Fullstack Engineer,Spruce  (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=541
Software Engineer,Spruce  (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=540
Backend Engineer,Keystone (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=539
Frontend Engineer,Keystone (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=538
Test Engineer,Keystone (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=537
Marketing Manager,Keystone (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=536
Public Relations Manager,UniPass (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=535
Business Development,UniPass (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=534
Developer Relations Engineer,UniPass (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=533
Business Development, ( Staff),"$1,000 - $2,000 / month",https://www.dejob.top/jobDetail?id=532
Backend Engineer,jia (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=531
Product Manager,jia (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=530
Community Manager,jia (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=529
Operation Manager,Central Research (1-5 Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=528
Customer Service,Central Research (1-5 Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=527
Content Marketer,imToken (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=526
Engineering Manager,FAMDAO (30+ Staff),"$2,000 - $7,000 / month",https://www.dejob.top/jobDetail?id=525
Frontend Engineer,FAMDAO (30+ Staff),"$1,500 - $5,000 / month",https://www.dejob.top/jobDetail?id=524
UX Designer,FAMDAO (30+ Staff),"$1,500 - $3,000 / month",https://www.dejob.top/jobDetail?id=523
Ambassador,Qitmeer Network (30+ Staff),"$200 - $1,000 / month",https://www.dejob.top/jobDetail?id=522
Product Manager,Qitmeer Network (30+ Staff),"$1,000 - $3,000 / month",https://www.dejob.top/jobDetail?id=521
UI/UX Interface Designer,Qitmeer Network (30+ Staff),"$1,000 - $1,500 / month",https://www.dejob.top/jobDetail?id=520
Operations and Maintenance Engineer,Qitmeer Network (30+ Staff),"$1,000 - $2,000 / month",https://www.dejob.top/jobDetail?id=519
Golang Engineer,KVERSO (5+ Staff),"$2,900 - $4,000 / month",https://www.dejob.top/jobDetail?id=518
Ambassador,Themis Pro (5+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=515
Frontend Engineer,Central Research (1-5 Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=514
Event Planning,ChainCatcher (5+ Staff),"$1,800 - $2,900 / month",https://www.dejob.top/jobDetail?id=513
Reporter,ChainCatcher (5+ Staff),"$1,800 - $2,600 / month",https://www.dejob.top/jobDetail?id=511
Business Development,WEEX  (100+ Staff),"$1,500 - $2,000 / month",https://www.dejob.top/jobDetail?id=510
Business Development,NFTGo (30+ Staff),"$2,000 - $3,500 / month",https://www.dejob.top/jobDetail?id=509
Community Manager,ClayStack (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=508
Social Media Operation,ClayStack (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=507
Content Marketer,Foresight Ventures (10+ Staff),"$2,200 - $3,600 / month",https://www.dejob.top/jobDetail?id=506
Business Development,Central Research (1-5 Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=505
Ambassador,RoseonX (5+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=503
Ambassador,RoseonX (5+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=502
Frontend Engineer,Lottify (1-5 Staff),"$2,000 - $4,000 / month",https://www.dejob.top/jobDetail?id=501
Ambassador,Night Market  (5+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=500
UI/UX Interface Designer,Lottify (1-5 Staff),"$2,000 - $4,000 / month",https://www.dejob.top/jobDetail?id=499
Product Manager,FAMDAO (30+ Staff),"$1,500 - $3,000 / month",https://www.dejob.top/jobDetail?id=497
Marketing Associate,FAMDAO (30+ Staff),"$1,500 - $3,000 / month",https://www.dejob.top/jobDetail?id=496
Risk Control Manager,Foresight Ventures (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=495
UI Designer,Optimism  (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=494
Smart Contract Engineer,Optimism  (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=493
Community Operation,Bitget (100+ Staff),"$4,000 - $4,500 / month",https://www.dejob.top/jobDetail?id=492
Social Media Operation,Bitget (100+ Staff),"$4,000 - $4,500 / month",https://www.dejob.top/jobDetail?id=491
Research Analyst,Blockworks (30+ Staff),"$5,900 - $6,666 / month",https://www.dejob.top/jobDetail?id=489
Podcast Producer,Blockworks (30+ Staff),"$4,200 - $6,250 / month",https://www.dejob.top/jobDetail?id=488
Ambassador,DappRadar (5+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=487
Backend Engineer,Logearn (10+ Staff),"$1,000 - $2,500 / month",https://www.dejob.top/jobDetail?id=486
Technical Director,嗨象孵化 (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=484
CTO,webb (5+ Staff),"$10,000 - $16,666 / month",https://www.dejob.top/jobDetail?id=483
Cryptography Engineer,webb (5+ Staff),"$10,000 - $16,666 / month",https://www.dejob.top/jobDetail?id=482
Data Engineer,beepcrypto (10+ Staff),"$2,500 - $4,000 / month",https://www.dejob.top/jobDetail?id=481
Product Lead,NFTGo (30+ Staff),"$4,000 - $7,000 / month",https://www.dejob.top/jobDetail?id=480
Growth Lead,NFTGo (30+ Staff),"$4,000 - $7,000 / month",https://www.dejob.top/jobDetail?id=479
Growth Manager,NFTGo (30+ Staff),"$2,000 - $4,000 / month",https://www.dejob.top/jobDetail?id=478
Head of Operations,NFTGo (30+ Staff),"$4,000 - $7,000 / month",https://www.dejob.top/jobDetail?id=477
Ambassador,Cedro Finance (5+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=476
Operation Manager,ManesLAB (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=475
Social Media Operation,zkLink (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=474
Product Manager,dappOS (10+ Staff),"$2,900 - $5,100 / month",https://www.dejob.top/jobDetail?id=473
Operations and Maintenance Engineer,dappOS (10+ Staff),"$2,900 - $4,400 / month",https://www.dejob.top/jobDetail?id=472
Test Engineer,dappOS (10+ Staff),"$2,900 - $4,400 / month",https://www.dejob.top/jobDetail?id=471
Solidity Engineer,dappOS (10+ Staff),"$3,600 - $6,500 / month",https://www.dejob.top/jobDetail?id=470
Frontend Engineer,dappOS (10+ Staff),"$3,600 - $5,800 / month",https://www.dejob.top/jobDetail?id=469
Quantitative Researcher,Zonff Partners (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=468
Quantitative Developer,Zonff Partners (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=467
Golang Engineer,web3MQ (10+ Staff),"$3,000 - $6,000 / month",https://www.dejob.top/jobDetail?id=464
Software Engineer,Litentry (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=463
Rust Engineer,Litentry (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=462
Ambassador,Cetus (5+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=461
Marketing Manager,web3MQ (10+ Staff),"$1,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=460
Frontend Engineer,DFlow (5+ Staff),"$8,000 - $13,000 / month",https://www.dejob.top/jobDetail?id=458
Operation Manager,Yeeha Games (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=457
Event Planning,Yeeha Games (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=456
Social Media Operation,Yeeha Games (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=455
UI Designer,Buidler DAO (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=454
Operation Manager,Buidler DAO (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=453
Frontend Engineer,Buidler DAO (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=452
UI/UX Interface Designer,beepcrypto (10+ Staff),"$2,000 - $4,000 / month",https://www.dejob.top/jobDetail?id=451
Product Manager,KVERSO (5+ Staff),"$2,100 - $3,600 / month",https://www.dejob.top/jobDetail?id=450
Operation Manager,KVERSO (5+ Staff),"$1,700 - $2,600 / month",https://www.dejob.top/jobDetail?id=449
Investment Researcher,青桐资本 (30+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=448
Investor Relations Director,LD Capital (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=447
Product Manager,Trusta Labs (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=446
Blockchain Engineer,Trusta Labs (10+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=444
Content Writer,Odaily (10+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=442
Content Writer,Odaily (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=441
Product Lead,NFTGo (30+ Staff),"$3,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=440
Ambassador,Manta Network (30+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=439
Partner Operation,Clique (10+ Staff),"$2,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=438
Backend Engineer,web3MQ (10+ Staff),"$3,000 - $6,000 / month",https://www.dejob.top/jobDetail?id=437
HR Manager,North Beta Capital (30+ Staff),"$10,000 - $15,000 / month",https://www.dejob.top/jobDetail?id=436
UI Designer,P2P Validator (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=435
Rust Engineer,P2P Validator (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=434
QA/QC Engineer,P2P Validator (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=433
Product Manager,P2P Validator (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=432
Business Development,Cosmose (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=431
Partnerships Manager,Cosmose (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=430
Account Executive,Cosmose (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=429
R&D Engineer,FAMDAO (30+ Staff),"$4,500 - $10,000 / month",https://www.dejob.top/jobDetail?id=428
Frontend Engineer,OKX (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=427
Investment Manager,OKX (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=426
Social Media Operation,OKX (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=425
Ambassador,DeBox (5+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=424
Graphic Designer,Harmony  (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=423
Product Designer,Tableland (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=422
Blockchain Engineer,Tableland (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=421
Backend Engineer,Tableland (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=420
Analyst,Flare (1-5 Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=418
Backend Engineer,dappOS (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=417
Industry Researcher,NGMI DAO (30+ Staff),$1 - $500 / month,https://www.dejob.top/jobDetail?id=416
R&D Engineer,Foresight Ventures (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=415
Business Development,TechFlow 深潮 (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=414
Editor,TechFlow 深潮 (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=413
Ambassador,Unblocked (10+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=411
Community Manager,Karate Combat (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=410
Growth Hacker,Karate Combat (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=409
Golang Engineer,Sparkle (100+ Staff),"$4,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=408
Ambassador,Web3Go (5+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=407
Social Media Operation,Bitget (100+ Staff),"$3,500 - $4,500 / month",https://www.dejob.top/jobDetail?id=405
Marketing Manager,ZYJ Labs (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=404
Brand Manager,Pendle (5+ Staff),"$3,000 - $4,000 / month",https://www.dejob.top/jobDetail?id=403
Fullstack Engineer,Launchlabs (10+ Staff),"$4,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=402
Golang Engineer,Sparkle (100+ Staff),"$4,000 - $5,500 / month",https://www.dejob.top/jobDetail?id=401
Community Operation,StarryNift  (10+ Staff),$300 - $400 / month,https://www.dejob.top/jobDetail?id=400
Solidity Engineer,ether.fi (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=399
Frontend Engineer,ether.fi (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=398
Head of Finance,ether.fi (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=397
Ambassador,Lybra Finance (5+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=396
NFT Operation,FAMDAO (30+ Staff),"$1,500 - $2,000 / month",https://www.dejob.top/jobDetail?id=395
Brand Manager,FAMDAO (30+ Staff),"$1,500 - $2,000 / month",https://www.dejob.top/jobDetail?id=394
Solidity Engineer,web3MQ (10+ Staff),"$3,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=393
Backend Engineer,beepcrypto (10+ Staff),"$2,000 - $4,000 / month",https://www.dejob.top/jobDetail?id=392
Product Manager,Side Protocol (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=390
UI/UX Interface Designer,Side Protocol (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=389
Software Engineer,Side Protocol (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=388
Content Writer,beepcrypto (10+ Staff),"$500 - $1,000 / month",https://www.dejob.top/jobDetail?id=387
Growth Manager,Gabby World (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=386
Ambassador,Wikibit (100+ Staff),$200 - $300 / month,https://www.dejob.top/jobDetail?id=379
Software Engineer,Satsuma (5+ Staff),"$11,700 - $18,300 / month",https://www.dejob.top/jobDetail?id=375
Content Writer,beepcrypto (10+ Staff),"$1,200 - $2,000 / month",https://www.dejob.top/jobDetail?id=374
Ambassador,Velvet.Capital (5+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=372
Data Engineer,Ramp (10+ Staff),"$2,800 - $4,500 / month",https://www.dejob.top/jobDetail?id=371
Backend Engineer,Ramp (10+ Staff),"$1,600 - $2,800 / month",https://www.dejob.top/jobDetail?id=370
Researcher,CelerNetwork (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=369
Lead Designer,CelerNetwork (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=368
Business Development,DWF Labs (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=367
Investment Researcher,DWF Labs (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=366
Analyst,DWF Labs (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=365
Ambassador,UniLend Finance (10+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=364
Marketing Associate,Bitget (100+ Staff),"$4,500 - $5,500 / month",https://www.dejob.top/jobDetail?id=363
Growth Manager,Bitget (100+ Staff),"$4,500 - $5,500 / month",https://www.dejob.top/jobDetail?id=362
Brand Designer,Launchlabs (10+ Staff),"$3,000 - $3,500 / month",https://www.dejob.top/jobDetail?id=361
Visual Designer,Econia Labs (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=360
Fullstack Engineer,Econia Labs (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=359
Social Media Operation,Econia Labs (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=358
Associate,Bitget (100+ Staff),$1 - $10 / month,https://www.dejob.top/jobDetail?id=357
Software Engineer,Fuel (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=356
Frontend Engineer,Fuel (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=355
Marketing Manager,Fuel (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=354
Associate,Fuel (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=353
Backend Engineer,LI.FI  (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=352
Executive Assistant,LI.FI  (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=351
Developer Relations Engineer,LI.FI  (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=350
Fullstack Engineer,Conduit (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=349
Product Designer,Conduit (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=348
Ambassador,SingularityNET (10+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=347
Ambassador,Nym (30+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=346
Trader,cega  (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=345
Quantitative Analyst,cega  (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=344
Operation Manager,Brinc (5+ Staff),"$4,500 - $5,100 / month",https://www.dejob.top/jobDetail?id=342
Project Manager,Brinc (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=341
Operation Manager,Brinc (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=340
Community Operation,Tagging (30+ Staff),"$2,180 - $3,650 / month",https://www.dejob.top/jobDetail?id=339
HR Manager,North Beta Capital (30+ Staff),"$3,000 - $4,000 / month",https://www.dejob.top/jobDetail?id=338
Trader,North Beta Capital (30+ Staff),"$4,000 - $8,000 / month",https://www.dejob.top/jobDetail?id=337
Investment Manager,North Beta Capital (30+ Staff),"$4,000 - $10,000 / month",https://www.dejob.top/jobDetail?id=336
Backend Engineer,StarryNift  (10+ Staff),$400 - $700 / month,https://www.dejob.top/jobDetail?id=335
Frontend Engineer,StarryNift  (10+ Staff),"$3,000 - $4,000 / month",https://www.dejob.top/jobDetail?id=334
Fullstack Engineer,StarryNift  (10+ Staff),"$3,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=333
Visual Designer,StarryNift  (10+ Staff),"$2,000 - $3,000 / month",https://www.dejob.top/jobDetail?id=332
Frontend Engineer,Lucida Fund (30+ Staff),"$1 - $99,999,999 / month",https://www.dejob.top/jobDetail?id=331
Marketing Specialist,Lucida Fund (30+ Staff),"$1 - $9,999,999 / month",https://www.dejob.top/jobDetail?id=330
Ambassador,Gosleep (10+ Staff),"$300 - $5,000 / month",https://www.dejob.top/jobDetail?id=329
Social Media Operation,Bitget Wallet (100+ Staff),"$2,500 - $3,500 / month",https://www.dejob.top/jobDetail?id=327
Visual Designer,Bitget Wallet (100+ Staff),"$2,500 - $3,500 / month",https://www.dejob.top/jobDetail?id=326
Data Engineer,NFTGo (30+ Staff),"$3,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=325
Frontend Engineer,NFTGo (30+ Staff),"$3,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=324
Golang Engineer,NFTGo (30+ Staff),"$3,000 - $4,000 / month",https://www.dejob.top/jobDetail?id=323
Marketing Manager,NFTGo (30+ Staff),"$3,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=322
Growth Lead,NFTGo (30+ Staff),"$3,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=321
Fullstack Engineer,Stelo  (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=318
Backend Engineer,Stelo  (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=317
Social Media Operation,CoinW Exchange (30+ Staff),"$2,200 - $3,600 / month",https://www.dejob.top/jobDetail?id=315
Editor,Odaily (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=313
Marketing Manager,moledao (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=312
Ambassador,Oi! Network (5+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=311
Product Designer,OP3N (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=310
Data Engineer,OP3N (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=309
UI Designer,SeeDAO (30+ Staff),"$800 - $2,000 / month",https://www.dejob.top/jobDetail?id=308
UI Designer,CryptoGPT (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=307
Ambassador,krpbit (30+ Staff),"$1,000 - $100,000 / month",https://www.dejob.top/jobDetail?id=306
Ambassador,krpbit (30+ Staff),"$1,000 - $100,000 / month",https://www.dejob.top/jobDetail?id=305
QA/QC Engineer,CCP Games (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=304
 Technical Artist,CCP Games (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=303
Marketing Associate,CCP Games (10+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=302
DevOps Engineer,Gamefi (10+ Staff),"$1,600 - $2,200 / month",https://www.dejob.top/jobDetail?id=301
Operation Manager,SeeDAO (30+ Staff),$150 - $300 / month,https://www.dejob.top/jobDetail?id=300
Social Media Operation,SeeDAO (30+ Staff),$250 - $500 / month,https://www.dejob.top/jobDetail?id=299
Social Media Operation,SeeDAO (30+ Staff),$250 - $500 / month,https://www.dejob.top/jobDetail?id=298
Content Writer,SeeDAO (30+ Staff),$270 - $540 / month,https://www.dejob.top/jobDetail?id=297
Visual Designer,SeeDAO (30+ Staff),"$540 - $1,080 / month",https://www.dejob.top/jobDetail?id=296
Business Development,Bitget Wallet (100+ Staff),"$2,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=295
Event Planning,Bitget (100+ Staff),"$2,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=292
Visual Designer,Capsule  (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=291
Founding Engineer,Capsule  (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=290
Founding Engineer,Capsule  (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=289
Marketing Manager,Trusta Labs (10+ Staff),"$1,500 - $5,500 / month",https://www.dejob.top/jobDetail?id=284
Community Moderator,13DAO (1-5 Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=283
Investment Manager,everVision (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=282
Social Media Operation,Zerion (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=281
Engineering Manager,Zerion (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=280
Investor Relations,IOSG Ventures (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=278
Business Partner,Huobi (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=277
Project Manager,Bitget (100+ Staff),"$2,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=276
